lat,lon,tree_density,building_density
4845506.481535463,640967.8301059465,0.00044635050413620954,0.9654319301255208
4833022.458730651,638846.2557541913,0.0,0.0
4826941.443521557,615256.4668732127,0.0,0.0
4844575.053958416,624157.7146525994,0.0020723416263466873,0.0
4839903.099886949,625888.6524073211,0.0014028158701423728,0.7444914528507862
4837168.767454014,647160.0670819978,0.0,0.0
4850512.512161608,630947.4992842764,0.0009883475448730355,1.2985001553886224
4845560.946290997,626067.2763676337,0.00041446832526933743,0.0
4855595.901071573,645423.3743067487,0.0,0.0
4854893.067350249,615701.1636478712,0.0,0.0
4834410.173917681,630038.6098343754,0.0014665802278761172,23.964100706803944
4856531.00899089,628668.1808455299,0.0,0.0
4836571.027554799,630059.460996428,0.000860818829405547,54.67599687090323
4833855.496101093,635909.3589773498,0.0,0.0
4830445.500484296,612742.1924766372,0.0,0.0
4831151.091635381,614910.514536479,0.0,0.0
4846136.7485040175,615358.5076149587,0.0012752871546748844,2.7782952784052584
4837089.446697889,617147.4705599827,0.0013071693335417567,1.591907355597381
4841021.318072121,646853.8121625073,0.0,0.0
4831776.8223254485,637328.668326603,0.0,0.0
4827748.200656359,617579.9894582183,0.003156335707820339,0.8057932767087734
